iid	tag
8593	17
8594	2
8595	23
8596	15
8597	22
8598	1
8599	1
8600	1
8601	1
8602	15
8603	11
8604	11
8605	4
8606	17
8607	23
8608	17
8609	0
8610	1
8611	3
8612	8
8613	4
8614	4
8615	11
8616	4
8617	0
8618	7
8619	11
8620	7
8621	1
8622	15
8623	22
8624	10
8625	9
8626	9
8627	4
8628	0
8629	11
8630	14
8631	1
8632	15
8633	11
8634	1
8635	1
8636	1
8637	1
8638	1
8639	1
8640	27
8641	11
8642	23
8643	10
8644	2
8645	2
8646	1
8647	22
8648	15
8649	0
8650	0
8651	5
8652	7
8653	23
8654	11
8655	0
8656	9
8657	7
8658	9
8659	3
8660	14
8661	7
8662	3
8663	0
8664	0
8665	4
8666	5
8667	2
8668	0
8669	8
8670	7
8671	2
8672	4
8673	7
8674	15
8675	15
8676	8
8677	9
8678	12
8679	11
8680	9
8681	23
8682	11
8683	11
8684	12
8685	20
8686	12
8687	7
8688	9
8689	3
8690	9
8691	14
8692	17
8693	3
8694	8
8695	0
8696	17
8697	3
8698	0
8699	11
8700	0
8701	17
8702	1
8703	20
8704	15
8705	23
8706	2
8707	0
8708	2
8709	16
8710	5
8711	5
8712	18
8713	4
8714	0
8715	10
8716	0
8717	20
8718	0
8719	7
8720	11
8721	0
8722	7
8723	4
8724	16
8725	3
8726	2
8727	11
8728	7
8729	11
8730	2
8731	3
8732	13
8733	9
8734	5
8735	11
8736	7
8737	4
8738	0
8739	1
8740	1
8741	1
8742	1
8743	1
8744	1
8745	2
8746	4
8747	4
8748	4
8749	4
8750	3
8751	4
8752	11
8753	0
8754	3
8755	3
8756	3
8757	3
8758	3
8759	3
8760	9
8761	3
8762	3
8763	23
8764	3
8765	3
8766	23
8767	23
8768	23
8769	23
8770	23
8771	3
8772	23
8773	0
8774	1
8775	7
8776	1
8777	23
8778	1
8779	0
8780	23
8781	1
8782	23
8783	23
8784	23
8785	23
8786	23
8787	23
8788	0
8789	9
8790	0
8791	9
8792	5
8793	16
8794	6
8795	2
8796	23
8797	23
8798	9
8799	1
8800	7
8801	4
8802	5
8803	4
8804	2
8805	11
8806	9
8807	23
8808	3
8809	9
8810	3
8811	27
8812	9
8813	3
8814	7
8815	7
8816	2
8817	10
8818	23
8819	23
8820	0
8821	9
8822	18
8823	23
8824	23
8825	23
8826	11
8827	11
8828	11
8829	12
8830	12
8831	12
8832	12
8833	12
8834	12
8835	9
8836	1
8837	23
8838	23
8839	23
8840	23
8841	23
8842	23
8843	0
8844	0
8845	0
8846	17
8847	17
8848	5
8849	5
8850	2
8851	2
8852	5
8853	5
8854	3
8855	10
8856	7
8857	16
8858	21
8859	17
8860	20
8861	20
8862	23
8863	3
8864	0
8865	2
8866	2
8867	17
8868	23
8869	0
8870	0
8871	10
8872	17
8873	20
8874	2
8875	18
8876	11
8877	21
8878	21
8879	9
8880	8
8881	14
8882	1
8883	1
8884	1
8885	23
8886	23
8887	9
8888	9
8889	11
8890	1
8891	15
8892	3
8893	22
8894	5
8895	1
8896	11
8897	11
8898	11
8899	9
8900	5
8901	1
8902	16
8903	11
8904	11
8905	16
8906	2
8907	8
8908	10
8909	5
8910	2
8911	2
8912	13
8913	2
8914	9
8915	4
8916	1
8917	9
8918	0
8919	10
8920	10
8921	11
8922	2
8923	9
8924	5
8925	2
8926	11
8927	2
8928	17
8929	8
8930	8
8931	7
8932	4
8933	21
8934	18
8935	23
8936	23
8937	8
8938	16
8939	20
8940	4
8941	3
8942	1
8943	2
8944	23
8945	23
8946	13
8947	2
8948	2
8949	5
8950	23
8951	1
8952	5
8953	4
8954	17
8955	5
8956	13
8957	9
8958	7
8959	22
8960	1
8961	14
8962	1
8963	4
8964	4
8965	0
8966	0
8967	4
8968	11
8969	8
8970	8
8971	11
8972	3
8973	0
8974	8
8975	9
8976	14
8977	1
8978	27
8979	1
8980	11
8981	5
8982	4
8983	4
8984	2
8985	4
8986	4
8987	21
8988	13
8989	11
8990	0
8991	0
8992	7
8993	3
8994	8
8995	18
8996	22
8997	2
8998	2
8999	1
9000	26
9001	11
9002	27
9003	18
9004	10
9005	4
9006	22
9007	0
9008	5
9009	1
9010	4
9011	4
9012	9
9013	1
9014	2
9015	11
9016	11
9017	11
9018	4
9019	10
9020	9
9021	9
9022	5
9023	0
9024	22
9025	9
9026	7
9027	0
9028	13
9029	4
9030	2
9031	5
9032	11
9033	7
9034	12
9035	7
9036	7
9037	3
9038	17
9039	18
9040	2
9041	9
9042	11
9043	2
9044	11
9045	9
9046	9
9047	5
9048	5
9049	5
9050	5
9051	13
9052	5
9053	5
9054	1
9055	7
9056	11
9057	10
9058	4
9059	11
9060	11
9061	11
9062	11
9063	11
9064	11
9065	11
9066	11
9067	11
9068	7
9069	11
9070	4
9071	2
9072	22
9073	7
9074	11
9075	15
9076	12
9077	1
9078	7
9079	12
9080	23
9081	4
9082	2
9083	2
9084	0
9085	3
9086	12
9087	12
9088	20
9089	4
9090	4
9091	1
9092	1
9093	23
9094	23
9095	2
9096	5
9097	5
9098	23
9099	8
9100	20
9101	9
9102	13
9103	9
9104	4
9105	13
9106	15
9107	0
9108	2
9109	27
9110	2
9111	23
9112	12
9113	9
9114	23
9115	11
9116	11
9117	2
9118	8
9119	16
9120	9
9121	17
9122	2
9123	9
9124	1
9125	16
9126	7
9127	2
9128	0
9129	23
9130	9
9131	8
9132	0
9133	0
9134	14
9135	9
9136	21
9137	5
9138	17
9139	0
9140	11
9141	10
9142	9
9143	7
9144	0
9145	1
9146	0
9147	2
9148	2
9149	4
9150	11
9151	3
9152	0
9153	7
9154	0
9155	7
9156	8
9157	4
9158	11
9159	3
9160	1
9161	20
9162	4
9163	10
9164	23
9165	7
9166	11
9167	11
9168	11
9169	3
9170	2
9171	11
9172	2
9173	11
9174	8
9175	0
9176	5
9177	0
9178	23
9179	4
9180	23
9181	1
9182	27
9183	1
9184	9
9185	3
9186	7
9187	16
9188	22
9189	4
9190	23
9191	22
9192	15
9193	7
9194	23
9195	16
9196	7
9197	23
9198	20
9199	18
9200	9
9201	11
9202	5
9203	0
9204	5
9205	9
9206	3
9207	0
9208	11
9209	5
9210	11
9211	21
9212	2
9213	2
9214	22
9215	4
9216	18
9217	11
9218	4
9219	1
9220	27
9221	13
9222	23
9223	23
9224	17
9225	2
9226	4
9227	13
9228	23
9229	23
9230	5
9231	2
9232	17
9233	4
9234	4
9235	13
9236	11
9237	10
9238	23
9239	7
9240	10
9241	11
9242	4
9243	4
9244	0
9245	3
9246	17
9247	4
9248	1
9249	4
9250	0
9251	0
9252	1
9253	5
9254	0
9255	4
9256	17
9257	17
9258	22
9259	23
9260	3
9261	11
9262	2
9263	2
9264	4
9265	1
9266	3
9267	20
9268	1
9269	3
9270	9
9271	9
9272	9
9273	5
9274	23
9275	0
9276	11
9277	27
9278	2
9279	2
9280	17
9281	0
9282	0
9283	0
9284	0
9285	17
9286	18
9287	16
9288	7
9289	1
9290	4
9291	4
9292	0
9293	9
9294	23
9295	27
9296	27
9297	2
9298	0
9299	0
9300	0
9301	11
9302	5
9303	3
9304	3
9305	22
9306	17
9307	22
9308	13
9309	7
9310	9
9311	16
9312	22
9313	2
9314	14
9315	4
9316	7
9317	2
9318	11
9319	5
9320	8
9321	7
9322	1
9323	2
9324	7
9325	22
9326	15
9327	17
9328	7
9329	4
9330	1
9331	7
9332	23
9333	23
9334	15
9335	7
9336	9
9337	7
9338	20
9339	3
9340	7
9341	17
9342	17
9343	15
9344	5
9345	11
9346	9
9347	22
9348	2
9349	14
9350	4
9351	15
9352	2
9353	9
9354	23
9355	5
9356	0
9357	5
9358	4
9359	2
9360	0
9361	2
9362	2
9363	9
9364	0
9365	7
9366	4
9367	27
9368	14
9369	3
9370	11
9371	27
9372	20
9373	11
9374	20
9375	2
9376	4
9377	4
9378	11
9379	15
9380	18
9381	2
9382	5
9383	9
9384	27
9385	9
9386	10
9387	4
9388	15
9389	13
9390	9
9391	2
9392	4
9393	2
9394	11
9395	14
9396	7
9397	2
9398	11
9399	12
9400	15
9401	11
9402	12
9403	8
9404	23
9405	2
9406	13
9407	0
9408	21
9409	1
9410	1
9411	2
9412	2
9413	2
9414	9
9415	4
9416	9
9417	27
9418	23
9419	7
9420	17
9421	14
9422	23
9423	3
9424	3
9425	11
9426	14
9427	11
9428	10
9429	2
9430	2
9431	2
9432	2
9433	23
9434	0
9435	7
9436	1
9437	4
9438	1
9439	1
9440	20
9441	16
9442	3
9443	3
9444	17
9445	23
9446	17
9447	0
9448	1
9449	23
9450	2
9451	23
9452	4
9453	5
9454	22
9455	0
9456	5
9457	9
9458	23
9459	0
9460	4
9461	15
9462	4
9463	14
9464	4
9465	27
9466	21
9467	27
9468	23
9469	23
9470	23
9471	23
9472	23
9473	23
9474	23
9475	23
9476	23
9477	5
9478	2
9479	20
9480	2
9481	22
9482	23
9483	23
9484	17
9485	3
9486	17
9487	2
9488	1
9489	9
9490	27
9491	7
9492	27
9493	23
9494	9
9495	15
9496	11
9497	0
9498	12
9499	2
9500	12
9501	11
9502	12
9503	12
9504	11
9505	12
9506	11
9507	11
9508	27
9509	4
9510	12
9511	4
9512	12
9513	12
9514	11
9515	12
9516	9
9517	13
9518	10
9519	9
9520	7
9521	3
9522	11
9523	9
9524	7
9525	7
9526	7
9527	7
9528	4
9529	12
9530	4
9531	23
9532	9
9533	23
9534	12
9535	0
9536	4
9537	4
9538	23
9539	23
9540	9
9541	23
9542	23
9543	9
9544	23
9545	8
9546	2
9547	18
9548	20
9549	0
9550	9
9551	0
9552	23
9553	3
9554	0
9555	8
9556	5
9557	18
9558	20
9559	4
9560	9
9561	17
9562	0
9563	21
9564	7
9565	3
9566	5
9567	20
9568	20
9569	3
9570	0
9571	0
9572	0
9573	3
9574	3
9575	7
9576	3
9577	7
9578	3
9579	0
9580	7
9581	22
9582	9
9583	23
9584	7
9585	17
9586	2
9587	7
9588	0
9589	7
9590	11
9591	1
9592	12
9593	3
9594	14
9595	13
9596	11
9597	17
9598	11
9599	27
9600	23
9601	9
9602	16
9603	9
9604	0
9605	11
9606	7
9607	0
9608	7
9609	3
9610	23
9611	11
9612	0
9613	8
9614	4
9615	4
9616	23
9617	11
9618	23
9619	9
9620	8
9621	1
9622	23
9623	15
9624	4
9625	4
9626	11
9627	5
9628	22
9629	22
9630	2
9631	22
9632	22
9633	9
9634	9
9635	0
9636	0
9637	23
9638	2
9639	9
9640	3
9641	9
9642	12
9643	12
9644	7
9645	7
9646	8
9647	7
9648	11
9649	17
9650	2
9651	2
9652	10
9653	11
9654	17
9655	20
9656	11
9657	7
9658	21
9659	5
9660	7
9661	11
9662	4
9663	7
9664	0
9665	4
9666	1
9667	23
9668	0
9669	23
9670	23
9671	23
9672	23
9673	3
9674	21
9675	22
9676	9
9677	23
9678	4
9679	0
9680	20
9681	7
9682	1
9683	3
9684	23
9685	9
9686	0
9687	3
9688	23
9689	23
9690	9
9691	23
9692	9
9693	1
9694	20
9695	27
9696	27
9697	10
9698	23
9699	0
9700	4
9701	10
9702	11
9703	27
9704	17
9705	0
9706	27
9707	7
9708	0
9709	7
9710	23
9711	23
9712	23
9713	14
9714	23
9715	7
9716	2
9717	1
9718	16
9719	18
9720	11
9721	0
9722	18
9723	2
9724	11
9725	11
9726	11
9727	23
9728	2
9729	7
9730	2
9731	27
9732	20
9733	7
9734	2
9735	23
9736	20
9737	2
9738	2
9739	4
9740	7
9741	7
9742	7
9743	7
9744	22
9745	23
9746	23
9747	23
9748	0
9749	5
9750	11
9751	7
9752	7
9753	0
9754	10
9755	17
9756	1
9757	18
9758	11
9759	0
9760	0
9761	3
9762	3
9763	7
9764	1
9765	10
9766	16
9767	2
9768	23
9769	2
9770	1
9771	0
9772	11
9773	10
9774	23
9775	14
9776	2
9777	11
9778	23
9779	23
9780	2
9781	11
9782	5
9783	13
9784	17
9785	7
9786	15
9787	15
9788	1
9789	23
9790	23
9791	23
9792	23
9793	23
9794	23
9795	23
9796	23
9797	23
9798	23
9799	7
9800	12
9801	11
9802	7
9803	7
9804	4
9805	23
9806	7
9807	23
9808	7
9809	0
9810	0
9811	0
9812	23
9813	3
9814	3
9815	23
9816	23
9817	17
9818	23
9819	0
9820	5
9821	23
9822	0
9823	23
9824	23
9825	7
9826	1
9827	9
9828	2
9829	0
9830	0
9831	3
9832	7
9833	3
9834	5
9835	1
9836	7
9837	7
9838	9
9839	23
9840	23
9841	4
9842	21
9843	20
9844	5
9845	5
9846	5
9847	5
9848	1
9849	1
9850	1
9851	23
9852	12
9853	7
9854	11
9855	11
9856	12
9857	9
9858	10
9859	23
9860	11
9861	1
9862	3
9863	3
9864	22
9865	1
9866	9
9867	2
9868	5
9869	7
9870	11
9871	7
9872	0
9873	11
9874	0
9875	11
9876	17
9877	22
9878	5
9879	22
9880	11
9881	2
9882	2
9883	2
9884	14
9885	7
9886	0
9887	2
9888	4
9889	21
9890	3
9891	7
9892	22
9893	5
9894	5
9895	3
9896	27
9897	9
9898	7
9899	1
9900	9
9901	11
9902	7
9903	11
9904	7
9905	11
9906	11
9907	11
9908	4
9909	0
9910	22
9911	8
9912	9
9913	3
9914	11
9915	21
9916	11
9917	13
9918	5
9919	5
9920	5
9921	5
9922	4
9923	2
9924	17
9925	15
9926	22
9927	27
9928	5
9929	27
9930	9
9931	2
9932	2
9933	5
9934	5
9935	9
9936	23
9937	23
9938	5
9939	23
9940	23
9941	23
9942	23
9943	2
9944	2
9945	2
9946	5
9947	5
9948	2
9949	13
9950	14
9951	0
9952	3
9953	7
9954	13
9955	9
9956	7
9957	3
9958	3
9959	3
9960	11
9961	3
9962	3
9963	9
9964	4
9965	8
9966	2
9967	1
9968	2
9969	7
9970	7
9971	11
9972	20
9973	4
9974	2
9975	16
9976	9
9977	17
9978	5
9979	23
9980	4
9981	12
9982	7
9983	3
9984	3
9985	11
9986	3
9987	11
9988	10
9989	7
9990	7
9991	12
9992	7
9993	9
9994	18
9995	11
9996	7
9997	9
9998	7
9999	7
10000	23
10001	4
10002	11
10003	23
10004	4
10005	11
10006	4
10007	7
10008	7
10009	7
10010	7
10011	1
10012	14
10013	4
10014	12
10015	15
10016	15
10017	4
10018	11
10019	3
10020	0
10021	7
10022	4
10023	9
10024	0
10025	23
10026	23
10027	4
10028	11
10029	20
10030	11
10031	0
10032	1
10033	1
10034	3
10035	3
10036	3
10037	4
10038	8
10039	11
10040	11
10041	11
10042	11
10043	4
10044	3
10045	2
10046	13
10047	11
10048	4
10049	18
10050	16
10051	11
10052	11
10053	16
10054	10
10055	12
10056	7
10057	10
10058	10
10059	10
10060	11
10061	0
10062	7
10063	7
10064	12
10065	17
10066	4
10067	15
10068	11
10069	11
10070	11
10071	18
10072	11
10073	9
10074	0
10075	7
10076	11
10077	23
10078	7
10079	23
10080	23
10081	0
10082	0
10083	3
10084	11
10085	7
10086	11
10087	17
10088	11
10089	11
10090	9
10091	13
10092	7
10093	4
10094	2
10095	11
10096	3
10097	11
10098	27
10099	4
10100	11
10101	11
10102	0
10103	11
10104	12
10105	17
10106	2
10107	7
10108	15
10109	15
10110	23
10111	11
10112	7
10113	0
10114	13
10115	27
10116	2
10117	9
10118	9
10119	20
10120	27
10121	20
10122	7
10123	20
10124	11
10125	11
10126	18
10127	7
10128	11
10129	23
10130	15
10131	3
10132	7
10133	7
10134	11
10135	11
10136	11
10137	7
10138	11
10139	7
10140	3
10141	11
10142	2
10143	2
10144	2
10145	22
10146	23
10147	23
10148	0
10149	10
10150	0
10151	11
10152	23
10153	11
10154	23
10155	23
10156	27
10157	13
10158	9
10159	10
10160	11
10161	23
10162	8
10163	7
10164	27
10165	11
10166	3
10167	11
10168	11
10169	9
10170	3
10171	2
10172	7
10173	11
10174	22
10175	17
10176	11
10177	23
10178	23
10179	2
10180	21
10181	22
10182	7
10183	27
10184	23
10185	0
10186	7
10187	2
10188	11
10189	7
10190	11
10191	0
10192	18
10193	0
10194	3
10195	0
10196	0
10197	7
10198	2
10199	23
10200	2
10201	11
10202	11
10203	7
10204	20
10205	23
10206	20
10207	3
10208	4
10209	0
10210	2
10211	21
10212	2
10213	22
10214	0
10215	0
10216	4
10217	27
10218	4
10219	7
10220	11
10221	13
10222	9
10223	9
10224	23
10225	23
10226	23
10227	23
10228	11
10229	12
10230	7
10231	15
10232	20
10233	4
10234	11
10235	2
10236	23
10237	23
10238	12
10239	20
10240	8
10241	7
10242	13
10243	2
10244	2
10245	2
10246	2
10247	2
10248	23
10249	23
10250	8
10251	2
10252	7
10253	11
10254	2
10255	9
10256	21
10257	7
10258	11
10259	0
10260	22
10261	4
10262	2
10263	16
10264	2
10265	23
10266	1
10267	9
10268	7
10269	3
10270	7
10271	0
10272	0
10273	7
10274	4
10275	7
10276	4
10277	23
10278	8
10279	23
10280	23
10281	3
10282	2
10283	10
10284	1
10285	4
10286	23
10287	11
10288	11
10289	2
10290	3
10291	3
10292	9
10293	23
10294	4
10295	9
10296	23
10297	9
10298	9
10299	23
10300	23
10301	23
10302	23
10303	2
10304	7
10305	9
10306	3
10307	22
10308	2
10309	2
10310	11
10311	7
10312	11
10313	11
10314	3
10315	0
10316	1
10317	23
10318	23
10319	7
10320	7
10321	2
10322	11
10323	3
10324	4
10325	11
10326	7
10327	0
10328	10
10329	7
10330	11
10331	11
10332	23
10333	7
10334	7
10335	3
10336	2
10337	11
10338	17
10339	3
10340	16
10341	13
10342	23
10343	23
10344	3
10345	3
10346	23
10347	23
10348	17
10349	11
10350	11
10351	23
10352	3
10353	15
10354	2
10355	7
10356	7
10357	11
10358	7
10359	9
10360	7
10361	9
10362	18
10363	11
10364	0
10365	11
10366	11
10367	11
10368	11
10369	11
10370	9
10371	9
10372	23
10373	11
10374	11
10375	0
10376	4
10377	4
10378	0
10379	22
10380	7
10381	3
10382	3
10383	12
10384	20
10385	4
10386	7
10387	7
10388	3
10389	1
10390	1
10391	2
10392	7
10393	8
10394	9
10395	11
10396	23
10397	11
10398	8
10399	20
10400	12
10401	11
10402	7
10403	20
10404	11
10405	11
10406	1
10407	11
10408	11
10409	11
10410	7
10411	4
10412	27
10413	11
10414	4
10415	5
10416	23
10417	11
10418	11
10419	23
10420	11
10421	13
10422	7
10423	7
10424	4
10425	7
10426	7
10427	10
10428	8
10429	3
10430	7
10431	20
10432	7
10433	17
10434	7
10435	0
10436	11
10437	7
10438	9
10439	4
10440	12
10441	11
10442	23
10443	11
10444	11
10445	11
10446	17
10447	11
10448	11
10449	9
10450	0
10451	9
10452	11
10453	2
10454	2
10455	23
10456	1
10457	1
10458	22
10459	7
10460	7
10461	12
10462	7
10463	11
10464	11
10465	9
10466	27
10467	23
10468	23
10469	2
10470	7
10471	7
10472	2
10473	23
10474	11
10475	3
10476	2
10477	0
10478	7
10479	0
10480	7
10481	7
10482	3
10483	7
10484	7
10485	23
10486	10
10487	11
10488	11
10489	4
10490	11
10491	20
10492	7
10493	7
10494	11
10495	7
10496	21
10497	23
10498	12
10499	1
10500	23
10501	23
10502	9
10503	14
10504	22
10505	23
10506	23
10507	7
10508	11
10509	11
10510	23
10511	27
10512	10
10513	8
10514	7
10515	0
10516	3
10517	11
10518	12
10519	9
10520	7
10521	11
10522	9
10523	9
10524	7
10525	23
10526	3
10527	23
10528	20
10529	7
10530	14
10531	17
10532	22
10533	11
10534	11
10535	7
10536	11
10537	2
10538	23
10539	23
10540	3
10541	3
10542	9
10543	23
10544	11
10545	23
10546	7
10547	15
10548	0
10549	23
10550	4
10551	11
10552	3
10553	0
10554	22
10555	11
10556	4
10557	0
10558	23
10559	15
10560	4
10561	11
10562	23
10563	16
10564	23
10565	20
10566	23
10567	23
10568	0
10569	0
10570	11
10571	18
10572	27
10573	2
10574	5
10575	3
10576	3
10577	7
10578	3
10579	9
10580	7
10581	20
10582	9
10583	21
10584	12
10585	3
10586	3
10587	27
10588	2
10589	11
10590	2
10591	9
10592	0
10593	3
10594	3
10595	7
10596	23
10597	3
10598	17
10599	18
10600	17
10601	2
10602	23
10603	21
10604	23
10605	0
10606	0
10607	1
10608	23
10609	23
10610	23
10611	17
10612	17
10613	21
10614	18
10615	23
10616	22
10617	9
10618	2
10619	0
10620	2
10621	1
10622	23
10623	3
10624	10
10625	23
10626	23
10627	22
10628	23
10629	23
10630	3
10631	2
10632	7
10633	11
10634	23
10635	8
10636	7
10637	3
10638	15
10639	20
10640	15
10641	23
10642	23
10643	9
10644	23
10645	23
10646	9
10647	3
10648	2
10649	23
10650	12
10651	9
10652	7
10653	3
10654	1
10655	7
10656	20
10657	7
10658	15
10659	7
10660	17
10661	11
10662	7
10663	9
10664	3
10665	3
10666	7
10667	7
10668	23
10669	23
10670	4
10671	2
10672	2
10673	2
10674	11
10675	15
10676	20
10677	23
10678	0
10679	17
10680	7
10681	23
10682	23
10683	23
10684	23
10685	23
10686	17
10687	13
10688	23
10689	0
10690	9
10691	0
10692	11
10693	23
10694	0
10695	23
10696	18
10697	11
10698	11
10699	17
10700	3
10701	7
10702	7
10703	3
10704	11
10705	23
10706	23
10707	3
10708	7
10709	16
10710	23
10711	12
10712	18
10713	15
10714	12
10715	20
10716	3
10717	7
10718	3
10719	23
10720	11
10721	11
10722	9
10723	7
