uid	iid
4619	411
4619	4383
4619	5853
4619	4386
4619	5309
4619	1923
4619	8227
4619	8545
4619	197
4619	6328
4619	655
4619	5245
4619	536
4619	10220
4619	2587
4619	8298
4619	2675
4620	7989
4620	6329
4620	9702
4620	8827
4620	8457
4620	197
4620	9394
4620	10167
4620	6716
4620	6079
4620	3111
4620	6940
4620	6335
4621	6398
4621	2473
4621	8855
4622	3924
4622	1552
4622	2870
4622	8592
4623	3061
4623	4926
4623	8610
4624	1131
4624	72
4624	3033
4625	9965
4625	3607
4625	7531
4625	1073
4626	8617
4626	1955
4626	921
4626	9172
4627	2640
4627	9498
4627	9398
4627	8729
4627	3706
4627	7661
4627	5188
4627	7940
4627	10134
4627	5370
4627	8390
4627	6950
4627	3111
4627	5483
4627	3106
4627	584
4627	7080
4627	10446
4627	10288
4628	10206
4628	3490
4628	6387
4628	571
4628	10395
4628	10121
4628	740
4629	9625
4629	136
4629	9842
4630	3190
4630	883
4630	931
4631	2753
4631	1940
4631	4916
4632	8378
4632	1567
4632	10545
4632	10564
4633	10323
4633	883
4633	4064
4633	6514
4634	407
4634	3668
4634	3268
4634	3721
4634	9526
4634	7496
4634	9653
4634	6161
4634	3705
4634	8576
4634	975
4634	6343
4634	9080
4634	1725
4634	7393
4635	872
4635	2518
4635	115
4636	8389
4636	2875
4636	1410
4636	3049
4636	8595
4636	8447
4636	9004
4636	4225
4636	4000
4637	7690
4637	4876
4637	4449
4638	9904
4638	4878
4638	4449
4638	1405
4638	3719
4638	8904
4638	8488
4638	6573
4638	7080
4638	10044
4638	10436
4638	8448
4638	5436
4638	6940
4639	4394
4639	3599
4639	7264
4639	7429
4639	5574
4639	9277
4640	9058
4640	1585
4640	5428
4640	6568
4640	7271
4640	3687
4640	6388
4641	5267
4641	8224
4641	8391
4641	10083
4641	9161
4641	7516
4642	7442
4642	9784
4642	10446
4642	8717
4643	7736
4643	3235
4643	1380
4643	2951
4643	9327
4644	7998
4644	7186
4644	6931
4645	4564
4645	4750
4645	9123
4645	6424
4646	2816
4646	9433
4646	6283
4646	3104
4646	4960
4646	7798
4646	7913
4646	8887
4646	6200
4646	8554
4646	227
4646	4019
4646	377
4646	1469
4646	1197
4646	5406
4646	2813
4646	4841
4646	9793
4646	9169
4646	10552
4646	350
4647	3095
4647	3520
4647	5180
4647	2746
4647	4448
4647	1194
4647	1402
4647	4149
4647	7717
4648	4920
4648	9459
4648	8787
4648	10248
4648	8763
4648	5677
4649	2711
4649	4087
4649	1229
4649	1557
4649	872
4649	708
4649	3124
4649	115
4650	8237
4650	10705
4650	3492
4650	3490
4651	208
4651	9647
4651	115
4651	3434
4651	2784
4651	3561
4652	9376
4652	5583
4652	3423
4653	1525
4653	8910
4653	115
4653	5695
4653	10260
4653	153
4653	896
4653	2634
4653	9312
4653	8597
4653	872
4653	2431
4654	6715
4654	8622
4654	1038
4654	1871
4654	6895
4655	8580
4655	6907
4655	4739
4655	9251
4655	2103
4655	5403
4656	3434
4656	5681
4656	8988
4657	945
4657	6247
4657	777
4657	3037
4657	9331
4657	434
4657	4771
4657	2941
4657	8417
4657	3851
4657	612
4657	571
4658	921
4658	927
4658	6146
4658	350
4659	8665
4659	9211
4659	7013
4659	9787
4659	4587
4659	7138
4660	8152
4660	7359
4660	9348
4660	6615
4660	10601
4661	4544
4661	3272
4661	5327
4661	7998
4661	7301
4662	7136
4662	3685
4662	199
4662	8903
4662	3042
4662	6273
4663	6157
4663	8764
4663	10131
4663	6226
4663	9402
4663	2387
4663	4064
4663	8759
4664	5956
4664	2239
4664	1940
4664	5404
4664	8423
4664	2433
4664	227
4664	10269
4664	922
4664	777
4664	4746
4664	6909
4664	4713
4664	924
4664	8348
4664	3763
4664	6199
4665	8541
4665	7798
4665	7051
4666	417
4666	235
4666	5028
4667	8822
4667	872
4667	1615
4667	329
4667	6751
4667	4771
4668	6985
4668	9355
4668	7382
4669	4053
4669	604
4669	639
4669	6402
4670	8665
4670	10139
4670	4488
4670	3139
4671	7309
4671	3606
4671	689
4671	1503
4671	5794
4672	9473
4672	9670
4672	3861
4672	3979
4672	3259
4672	6074
4672	8204
4672	3717
4673	10668
4673	3063
4673	10255
4673	5677
4673	4155
4673	10227
4673	5072
4674	4386
4674	5615
4674	4748
4675	3302
4675	1895
4675	6058
4675	8894
4675	2857
4675	5510
4675	3106
4675	921
4675	570
4675	9526
4675	2863
4675	3520
4675	3932
4676	589
4676	7920
4676	3812
4676	3723
4676	5396
4677	1415
4677	5429
4677	1940
4677	5804
4677	1281
4677	7634
4677	9273
4677	5877
4678	6335
4678	6811
4678	10627
4679	2945
4679	9754
4679	211
4679	5651
4680	4927
4680	9094
4680	7368
4680	7749
4681	4904
4681	1347
4681	153
4681	7825
4681	883
4681	1940
4681	2532
4682	5826
4682	5802
4682	8911
4682	688
4683	3132
4683	4097
4683	3788
4683	10553
4683	2037
4683	8312
4684	7750
4684	3982
4684	5045
4685	4317
4685	3400
4685	5135
4686	6993
4686	10316
4686	7729
4686	10660
4686	10347
4686	9019
4686	5490
4686	10465
4686	10629
4686	5894
4687	7278
4687	8468
4687	5500
4687	10132
4687	5436
4688	7258
4688	2820
4688	5721
4689	6695
4689	902
4689	7050
4689	5770
4689	182
4689	4888
4689	8043
4689	4965
4689	8760
4689	4383
4689	8979
4689	9311
4689	8214
4689	10235
4689	5870
4689	9212
4689	9353
4689	5156
4689	610
4690	7719
4690	8289
4690	411
4690	161
4690	4479
4690	8518
4690	4976
4690	7466
4690	4803
4690	8327
4690	5366
4690	9019
4690	1360
4691	9294
4691	10463
4691	6667
4691	9789
4692	8699
4692	7838
4692	6528
4693	5203
4693	5474
4693	5310
4693	6315
4693	3816
4693	8672
4693	6394
4693	6933
4693	5454
4693	6926
4693	10182
4693	6940
4693	4540
4694	10628
4694	9167
4694	1415
4694	6552
4694	9210
4694	797
4695	3042
4695	9280
4695	4061
4695	4549
4695	1809
4695	8315
4696	9830
4696	3518
4696	6482
4697	416
4697	872
4697	1940
4697	5076
4697	2902
4698	7849
4698	8822
4698	9516
4699	1088
4699	407
4699	2752
4699	1855
4699	5433
4699	1478
4699	610
4700	9417
4700	8998
4700	1084
4700	9403
4700	9100
4700	1771
4700	1038
4701	8089
4701	3023
4701	1940
4702	9823
4702	3492
4702	4552
4702	7440
4703	529
4703	3045
4703	585
4703	2222
4703	6247
4703	210
4703	5703
4703	3838
4703	6048
4704	8400
4704	6946
4704	9327
4704	8155
4704	6138
4704	407
4704	8447
4704	7465
4704	10119
4704	9274
4705	4504
4705	3023
4705	4760
4706	4015
4706	3049
4706	4000
4706	7440
4707	5122
4707	2758
4707	5136
4708	197
4708	7683
4708	8455
4708	8515
4709	5996
4709	4479
4709	10354
4709	9350
4709	5202
4709	2587
4709	8224
4709	603
4709	2884
4709	4659
4709	9562
4709	8908
4709	5321
4709	8428
4709	698
4709	5614
4709	5203
4709	88
4709	2376
4709	8417
4709	5413
4709	9648
4710	893
4710	6401
4710	1232
4711	7712
4711	6904
4711	8064
4711	3043
4711	8205
4711	4791
4711	2377
4711	5549
4711	4908
4711	6273
4711	5268
4711	9457
4711	7052
4711	1210
4711	2451
4711	10323
4711	5226
4711	6329
4711	9561
4711	4793
4711	8754
4711	10459
4711	945
4711	8489
4711	4794
4711	9245
4711	7080
4712	2758
4712	5699
4712	198
4713	10008
4713	6403
4713	8903
4713	8151
4713	3861
4713	5605
4713	7001
4713	7079
4713	8481
4713	4025
4713	8305
4713	4537
4713	8826
4713	10095
4713	7031
4713	5190
4713	6331
4713	6811
4713	8507
4713	5019
4713	8696
4713	8661
4713	8443
4713	5218
4713	8498
4713	10461
4713	8509
4713	3152
4713	9941
4713	8439
4713	3262
4713	10614
4713	5238
4713	2115
4713	4527
4713	9807
4713	3049
4713	3700
4713	8489
4713	9515
4713	8081
4713	8506
4713	777
4713	9526
4713	1405
4713	5346
4713	6572
4713	3492
4713	7356
4713	8522
4713	2636
4713	4161
4713	619
4713	5217
4713	2019
4713	6357
4713	9942
4713	9615
4713	9746
4714	2468
4714	10135
4714	7356
4714	6846
4714	5296
4714	8493
4714	6349
4714	10644
4714	8390
4715	2263
4715	10596
4715	6765
4716	9443
4716	5903
4716	9805
4717	5422
4717	6926
4717	3492
4718	5227
4718	639
4718	6552
4718	5417
4718	9532
4718	4218
4718	5294
4718	9004
4718	9220
4718	10327
4718	10234
4718	4215
4718	7080
4718	9666
4718	8686
4718	10587
4718	6811
4718	1613
4718	5395
4718	7729
4718	3262
4718	10165
4718	8782
4718	434
4718	634
4718	9300
4718	8600
4719	3492
4719	7943
4719	9185
4719	10274
4719	8309
4719	8735
4719	4404
4719	10565
4719	8470
4719	3850
4719	197
4719	8493
4719	1476
4719	9526
4719	9369
4719	8568
4719	4826
4719	8464
4719	10541
4719	8465
4719	4835
4719	9245
4719	6124
4719	434
4719	8064
4719	8567
4719	4868
4719	7613
4719	2518
4719	7181
4719	10448
4719	6940
4719	4906
4719	10516
4719	8462
4719	5959
4719	4127
4719	10707
4719	7440
4719	4785
4719	4744
4719	246
4719	4809
4719	10228
4719	5294
4719	8729
4719	8560
4719	10357
4719	8466
4719	4774
4719	4793
4719	5432
4719	4690
4719	8941
4719	7356
4719	10482
4719	8869
4719	7430
4719	4158
4719	8972
4719	5224
4719	9758
4719	8106
4719	10527
4719	10530
4719	4840
4719	5227
4719	10276
4719	3528
4719	9940
4719	9941
4719	8132
4719	4794
4719	242
4719	3846
4719	5167
4719	10166
4719	9553
4719	3786
4719	10382
4719	3235
4720	1576
4720	8528
4720	3486
4720	10121
4720	8109
4720	10178
4720	8423
4720	9365
4720	9836
4720	3883
4720	10644
4720	7613
4721	945
4721	7729
4721	4109
4721	8292
4721	9863
4721	5074
4721	8005
4721	4552
4721	6846
4721	9760
4721	5284
4721	5436
4721	5420
4721	698
4721	9862
4722	10482
4722	10719
4722	4392
4723	4707
4723	1650
4723	131
4723	7921
4723	10314
4723	4215
4723	10170
4724	5413
4724	7904
4724	4543
4724	434
4724	7066
4724	3704
4724	197
4724	201
4724	4437
4724	3741
4724	5294
4724	5575
4724	4803
4724	6283
4724	4766
4724	9760
4724	2384
4725	9637
4725	10473
4725	2707
4725	2813
4725	5300
4725	10416
4725	7097
4725	4027
4725	8649
4725	1614
4725	9160
4725	697
4725	3135
4725	4543
4725	161
4725	10271
4725	2023
4725	1127
4725	7614
4725	9759
4725	2718
4725	858
4725	2069
4725	3492
4725	10607
4725	7178
4725	2037
4725	9004
4725	5243
4725	4326
4725	6357
4725	8234
4725	7071
4725	246
4725	9300
4725	109
4725	2259
4725	9805
4725	6713
4725	6182
4725	9686
4725	9216
4725	7080
4725	7025
4725	2799
4725	2493
4726	7939
4726	8926
4726	7981
4726	4771
4726	10521
4726	9823
4726	7946
4726	1803
4726	9858
4726	10182
4726	8038
4726	8040
4726	10077
4726	10669
4726	8867
4726	4588
4726	10248
4726	3717
4726	7303
4726	5165
4726	2884
4726	6552
4726	2779
4726	9080
4727	10530
4727	8016
4727	10701
4728	10229
4728	8286
4728	10609
4728	8782
4728	10467
4728	6139
4728	8151
4728	4551
4728	9440
4728	10645
4728	8296
4728	8855
4728	4031
4728	9034
4728	8493
4728	7618
4728	9736
4728	10525
4728	8305
4728	3976
4728	1547
4729	2114
4729	9809
4729	2485
4729	10111
4729	3100
4729	9009
4730	9637
4730	3941
4730	8256
4730	5615
4730	4007
4730	9676
4730	5227
4730	5839
4730	4019
4730	5614
4730	6331
4730	9398
4730	5268
4730	945
4730	5835
4731	1560
4731	726
4731	10339
4731	10229
4732	8305
4732	197
4732	8610
4732	161
4732	4479
4732	4182
4732	5245
4732	7915
4733	8354
4733	3962
4733	2276
4734	10569
4734	2640
4734	8782
4734	3662
4734	4109
4734	10473
4734	8876
4734	5249
4734	136
4734	161
4734	9824
4734	7729
4734	6163
4734	8305
4734	5283
4734	9874
4734	10636
4734	3119
4734	2884
4735	10161
4735	4785
4735	9533
4735	9899
4735	3106
4735	4549
4735	4013
4735	6800
4735	8420
4735	5459
4735	2884
4735	8185
4735	618
4735	182
4735	4449
4735	9502
4735	4021
4735	6716
4735	197
4735	4015
4735	10521
4735	7162
4735	6945
4735	9816
4735	6940
4735	8591
4735	3037
4735	8695
4735	718
4735	5970
4735	1803
4735	4771
4735	6973
4736	2070
4736	10619
4736	6713
4737	1727
4737	3080
4737	4874
4737	2024
4737	6832
4737	3038
4737	1731
4738	4061
4738	8405
4738	2583
4738	2019
4738	5360
4738	1583
4738	201
4738	3380
4738	6751
4738	3133
4738	8151
4738	4550
4738	9804
4738	6403
4738	7769
4738	7680
4739	6573
4739	161
4739	7904
4739	3694
4740	945
4740	4383
4740	1232
4740	5165
4740	6192
4740	639
4740	6656
4740	5623
4740	4643
4740	8729
4741	3259
4741	5474
4741	5615
4741	5165
4742	6577
4742	2806
4742	9146
4743	10434
4743	5676
4743	5594
4743	9182
4744	4132
4744	411
4744	3878
4744	5614
4744	9353
4745	1913
4745	8521
4745	6793
4745	4763
4745	902
4745	9977
4745	7180
4745	7974
4745	5139
4745	10062
4745	4218
4745	1729
4745	4581
4745	1711
4745	9541
4745	9763
4745	10371
4745	6318
4745	9186
4745	6976
4745	8191
4745	9550
4745	9561
4745	8518
4745	9997
4745	5230
4745	7017
4745	4544
4745	8558
4745	9438
4745	10579
4745	10582
4745	7936
4745	571
4745	5319
4745	9523
4745	6199
4745	9236
4745	7020
4745	5368
4745	4878
4745	10449
4745	3563
4745	8472
4745	1556
4745	529
4745	649
4745	1235
4745	7082
4745	8512
4745	2518
4745	9205
4745	9002
4745	7629
4745	9543
4745	8129
4745	2883
4745	5324
4745	4488
4745	10255
4745	10232
4745	8760
4745	10427
4745	8978
4745	182
4745	4154
4745	197
4745	8451
4745	5013
4745	8467
4745	6800
4745	6080
4745	2131
4745	9690
4745	5134
4745	5435
4745	2901
4745	10465
4745	879
4745	10646
4745	4549
4745	696
4745	1988
4746	5276
4746	7618
4746	197
4746	7068
4746	8336
4746	8156
4746	6184
4746	5415
4746	7913
4746	9329
4746	4681
4746	7502
4746	5436
4746	9078
4746	6249
4746	6150
4746	4479
4746	7079
4746	9144
4746	5294
4746	9132
4746	6966
4746	3660
4746	790
4747	4033
4747	10012
4747	9231
4747	10536
4747	5879
4748	5648
4748	1725
4748	10122
4748	7981
4748	8564
4748	8915
4748	10292
4748	6295
4748	5245
4748	2645
4748	9104
4748	4383
4748	9200
4749	6396
4749	4588
4749	3072
4750	6190
4750	945
4750	7732
4750	6198
4750	5413
4750	7255
4751	8399
4751	8249
4751	2376
4751	8534
4751	6049
4751	7449
4751	8481
4751	4760
4751	10228
4751	3599
4751	9189
4751	3227
4751	9697
4752	5305
4752	6249
4752	6261
4752	9795
4753	5896
4753	7290
4753	9767
4753	1519
4753	10210
4753	341
4753	5245
4753	6971
4753	8919
4753	655
4753	4175
4753	2788
4753	243
4753	10246
4753	4771
4753	8943
4753	5711
4753	546
4753	1887
4753	10393
4754	731
4754	8247
4754	9507
4754	6406
4754	8829
4754	197
4755	7286
4755	3582
4755	9368
4755	7706
4755	3308
4756	7276
4756	301
4756	1650
4756	9987
4756	10122
4756	10095
4756	4543
4756	388
4756	10016
4756	10721
4756	4621
4756	9624
4756	3131
4756	9004
4756	197
4756	4548
4756	2884
4756	10397
4757	9147
4757	7921
4757	7247
4757	5922
4757	7729
4757	7946
4757	527
4757	10267
4757	5615
4757	4109
4757	4771
4757	6620
4757	8524
4757	6140
4757	5236
4757	2998
4757	9884
4757	5294
4757	2076
4757	9678
4757	7412
4757	7369
4757	7068
4757	8634
4757	5165
4757	5221
4757	6330
4757	6401
4757	3085
4757	4657
4757	4948
4757	5963
4757	3303
4758	618
4758	9904
4758	4983
4758	6846
4758	8246
4758	7938
4758	3070
4758	8285
4758	9207
4758	9078
4758	10595
4758	8489
4758	634
4758	8786
4758	2813
4758	5223
4758	6945
4758	649
4758	8481
4758	6188
4758	10490
4758	8403
4758	10078
4758	9652
4758	3106
4758	9527
4758	8240
4758	8413
4758	10719
4758	9193
4758	4394
4758	4589
4758	2432
4758	5436
4758	6940
4758	5111
4758	195
4758	2197
4758	6517
4758	9819
4758	4867
4758	4449
4759	726
4759	9687
4759	197
4759	8481
4759	7370
4759	4394
4759	6552
4760	3006
4760	3191
4760	1610
4761	5282
4761	8212
4761	2518
4761	2433
4761	9828
4761	10238
4762	635
4762	1610
4762	9016
4762	8964
4762	3518
4762	6572
4762	7898
4762	7956
4762	4816
4762	8476
4762	3853
4762	10169
4762	9370
4762	5891
4762	10202
4762	8691
4762	8940
4762	883
4762	1415
4762	6335
4762	10339
4763	9320
4763	5252
4763	10672
4763	9349
4764	8452
4764	1803
4764	10074
4764	9745
4764	4550
4764	8436
4765	10351
4765	9985
4765	10512
4765	9011
4765	6940
4765	8827
4765	2901
4765	897
4765	8618
4765	10373
4765	3851
4765	6328
4765	2999
4765	2949
4765	10529
4765	8513
4765	6552
4765	8441
4765	639
4765	10202
4765	8455
4765	8826
4766	4999
4766	9829
4766	371
4767	5394
4767	3109
4767	5941
4767	2527
4767	4258
4767	1339
4767	6283
4767	2803
4767	516
4767	2493
4768	7611
4768	2835
4768	6993
4768	1801
4768	6217
4768	5908
4768	7278
4768	7949
4768	4437
4768	4827
4768	7505
4768	7929
4768	610
4769	10662
4769	7293
4769	5856
4769	10390
4769	9666
4769	10569
4769	9292
4769	10364
4769	5292
4769	3191
4769	633
4769	1469
4769	3717
4769	6353
4769	5397
4769	4760
4769	2526
4769	371
4769	2518
4769	1479
4769	9669
4769	9340
4769	4744
4769	7472
4769	7611
4769	6901
4769	8173
4769	7198
4769	5310
4769	5474
4769	9128
4769	6283
4769	9300
4770	131
4770	4766
4770	6283
4770	4878
4770	10435
4770	4715
4770	3180
4770	10327
4770	4673
4770	8790
4770	8352
4770	7729
4770	3741
4771	4522
4771	3491
4771	9252
4771	649
4771	698
4771	5369
4771	7952
4771	8782
4771	8685
4772	5435
4772	959
4772	7729
4772	9961
4772	5178
4772	7279
4772	6940
4772	7525
4772	6142
4772	5165
4772	6277
4772	5365
4772	4444
4772	1122
4772	9765
4772	9705
4773	3491
4773	9161
4773	5596
4773	10357
4773	4114
4773	10206
4774	10559
4774	5908
4774	5863
4775	3883
4775	10028
4775	7327
4775	411
4775	9898
4776	5601
4776	4961
4776	8991
4777	8479
4777	9843
4777	8618
4777	2922
4777	10708
4777	4388
4777	9015
4777	10365
4777	649
4777	2884
4777	6716
4777	5605
4778	9637
4778	4552
4778	263
4778	6993
4779	9747
4779	10003
4779	4010
4779	3976
4779	197
4779	6147
4779	6973
4779	3741
4779	9433
4779	5158
4780	9991
4780	8292
4780	3972
4780	2884
4781	571
4781	6137
4781	8727
4781	4908
4781	6935
4781	9702
4781	4771
4781	1801
4781	201
4781	199
4781	7851
4781	343
4781	5435
4781	9617
4781	5238
4781	127
4781	5961
4781	6934
4781	1232
4781	1607
4781	6127
4781	357
4781	9586
4781	3109
4781	7000
4781	3111
4781	8966
4781	4886
4781	9019
4781	5269
4781	1749
4781	6573
4781	4666
4781	8249
4781	8790
4781	8455
4781	8719
4781	10618
4781	649
4781	9904
4781	3685
4781	8871
4781	10670
4781	545
4781	4874
4781	5283
4781	8281
4781	1772
4781	5615
4781	7290
4781	4057
4781	7066
4781	2587
4781	1909
4781	6147
4781	5282
4781	2413
4781	635
4781	6408
4781	532
4781	6940
4781	6235
4781	1800
4781	6174
4781	890
4781	1945
4781	8919
4781	1950
4781	2432
4781	334
4781	3188
4781	2572
4781	9765
4781	5223
4781	8476
4781	6094
4781	6453
4781	612
4781	9428
4781	2418
4782	3544
4782	9515
4782	10220
4782	1405
4782	628
4782	1568
4782	5203
4782	5227
4782	6801
4782	4394
4782	5474
4782	8402
4782	8474
4782	6811
4782	3148
4782	2468
4783	548
4783	6940
4783	8050
4783	9871
4783	10624
4783	5165
4783	7066
4783	6246
4783	718
4783	10043
4783	8912
4783	941
4783	10339
4783	5291
4783	10083
4783	5268
4783	4847
4783	547
4783	9280
4783	4907
4783	7649
4783	3659
4783	5363
4783	3235
4783	182
4783	7302
4783	698
4784	3111
4784	8354
4784	7000
4784	618
4784	5180
4784	5465
4784	9960
4784	6945
4784	1405
4784	5294
4784	6940
4784	1607
4784	9438
4785	197
4785	1650
4785	6940
4785	8438
4786	5615
4786	3111
4786	4825
4786	8458
4786	5454
4786	6535
4786	8764
4786	5917
4786	10409
4786	10180
4786	655
4786	5434
4786	4588
4786	8750
4786	3478
4786	10526
4786	5165
4786	5238
4786	8934
4786	9722
4786	6847
4786	10165
4786	8771
4787	10293
4787	7301
4787	8580
4787	3495
4787	5369
4788	7942
4788	945
4788	3235
4789	9754
4789	6941
4789	8696
4789	4887
4789	10714
4789	10084
4789	5214
4789	5167
4789	1538
4790	9301
4790	3144
4790	10229
4790	5861
4790	10065
4790	5238
4790	6572
4790	6940
4790	434
4791	197
4791	4014
4791	9309
4791	187
4791	10385
4791	6331
4791	10348
4791	434
4791	7765
4791	9165
4791	7530
4791	6159
4791	757
4791	7817
4791	9081
4791	8481
4791	8479
4791	8220
4791	4932
4791	3405
4791	2914
4792	4144
4792	4092
4792	9019
4792	5699
4792	1232
4792	5282
4792	127
4792	6989
4792	6448
4792	3507
4792	7000
4792	8994
4792	10720
4792	5600
4792	1122
4792	8985
4792	698
4792	5294
4792	10114
4792	10428
4792	8139
4793	8790
4793	9836
4793	2219
4793	6353
4794	10339
4794	6940
4794	10077
4794	6249
4794	2321
4794	7729
4795	9465
4795	8040
4795	571
4795	612
4795	10260
4795	4218
4795	3250
4795	6501
4795	3689
4795	3694
4795	6676
4795	3912
4795	4132
4795	3878
4795	7429
4795	941
4796	5296
4796	10322
4796	6573
4796	10315
4796	8565
4796	7626
4796	7913
4796	7798
4796	10008
4796	9657
4796	2361
4796	9904
4797	1909
4797	3778
4797	692
4797	7062
4797	5701
4797	5227
4797	343
4797	4221
4797	10157
4797	6393
4797	619
4797	5057
4797	9167
4797	10139
4797	9911
4797	9126
4797	5954
4797	5181
4797	5245
4797	8817
4797	3355
4797	2002
4797	6676
4797	6562
4797	6751
4797	547
4797	7324
4797	5216
4797	7044
4797	4597
4797	3812
4797	8279
4797	4886
4797	5282
4797	1994
4797	3685
4797	536
4797	10652
4797	7183
4797	880
4797	577
4797	9500
4797	2583
4797	8150
4797	4315
4797	4621
4797	927
4797	2602
4797	3605
4797	2138
4797	5365
4797	1580
4797	3248
4797	3919
4797	9435
4797	5879
4797	4520
4797	8191
4797	269
4797	5241
4797	8798
4797	10636
4797	5293
4797	4861
4797	5283
4797	7756
4797	9051
4797	699
4797	5925
4797	6328
4797	1206
4797	2978
4797	4059
4797	5194
4798	6159
4798	9218
4798	9018
4798	5253
4798	2377
4798	5227
4798	6147
4798	6724
4798	9358
4798	3902
4798	5240
4798	6941
4798	4878
4798	3781
4798	10290
4798	10311
4798	649
4798	5254
4799	5725
4799	9015
4799	5139
4799	6572
4799	9904
4799	9502
4799	1582
4799	199
4799	7227
4799	2039
4799	9837
4799	6843
4799	8541
4799	572
4799	4878
4799	9617
4799	1457
4799	1289
4799	10440
4799	6620
4799	1281
4799	9016
4799	5420
4799	2707
4799	6395
4799	10141
4799	9458
4799	8451
4799	9921
4799	9147
4799	9187
4799	4474
4799	5436
4799	3143
4799	6011
4799	8299
4799	1725
4799	6617
4799	8476
4799	8436
4799	3543
4799	1311
4800	9517
4800	6732
4800	3376
4800	5676
4801	8855
4801	5705
4801	8411
4801	2069
4801	7001
4801	1510
4801	3659
4802	183
4802	431
4802	570
4803	698
4803	3070
4803	7156
4803	8867
4803	197
4803	4894
4803	9210
4803	9437
4803	5699
4803	6414
4803	4551
4803	7060
4804	7080
4804	2239
4804	2643
4805	3260
4805	9837
4805	9832
4805	9239
4805	2643
4805	6481
4805	9753
4806	9089
4806	5411
4806	7442
4806	201
4806	3528
4806	4383
4806	6828
4806	7354
4806	10164
4807	7947
4807	4887
4807	1411
4807	5368
4807	9518
4807	4160
4807	4987
4807	8515
4808	8993
4808	10160
4808	7290
4809	5894
4809	8491
4809	7615
4809	1803
4809	9942
4809	4098
4809	4829
4809	8463
4809	6965
4809	5422
4809	4531
4809	8470
4809	8729
4809	3111
4809	3262
4809	7915
4809	7080
4809	718
4809	7270
4809	10462
4809	3543
4809	5839
4809	8684
4809	8390
4809	635
4809	10419
4809	8465
4809	2432
4809	8825
4809	8438
4809	8366
4809	10567
4809	8040
4809	9531
4809	6940
4809	8106
4809	6811
4809	1538
4809	6333
4809	197
4809	9707
4809	9080
4809	10521
4810	4383
4810	6765
4810	7301
4810	7303
4810	197
4810	10084
4810	945
4810	4878
4810	6329
4810	8510
4810	5999
4810	9004
4810	4067
4810	4394
4810	8491
4810	8455
4810	649
4811	5926
4811	10713
4811	8514
4811	6862
4811	4896
4811	4383
4811	10023
4811	3694
4811	8434
4811	7725
4811	8472
4811	7312
4811	7505
4811	7974
4811	4052
4811	9295
4811	5399
4811	7071
4811	3731
4811	692
4811	9724
4811	3021
4811	9667
4811	8496
4811	9002
4811	2726
4811	5100
4811	10625
4811	7057
4811	532
4812	8676
4812	1580
4812	9545
4812	1587
4812	10393
4812	8251
4812	10454
4812	1519
4812	8024
4813	7301
4813	3023
4813	7356
4813	7001
4813	2778
4813	4053
4814	8871
4814	9131
4814	3420
4814	9394
4815	8751
4815	4432
4815	10350
4815	2473
4816	655
4816	4051
4816	3689
4816	182
4816	5225
4816	9687
4817	10089
4817	5898
4817	3111
4818	6417
4818	7036
4818	5964
4818	9684
4818	4831
4818	4171
4818	10130
4818	10686
4818	8696
4818	7896
4818	3262
4818	1731
4818	4568
4818	3112
4818	10109
4818	6643
4818	2884
4818	9542
4818	9924
4818	9523
4818	1959
4818	2901
4818	10099
4818	3227
4818	4552
4818	10581
4818	8867
4818	5894
4818	8229
4818	4588
4818	2048
4818	9634
4818	10348
4818	10699
4818	201
4818	707
4818	9695
4818	182
4818	9704
4819	1398
4819	9422
4819	3135
4819	7626
4820	649
4820	10023
4820	8061
4820	585
4820	10046
4820	6489
4820	3802
4820	10495
4820	6323
4820	7990
4820	3883
4820	2680
4820	411
4821	571
4821	3049
4821	8040
4821	3412
4821	109
4821	3853
4821	7846
4821	4029
4821	9472
4821	9689
4822	6335
4822	3741
4822	726
4822	5615
4822	7803
4822	8402
4823	10354
4823	7424
4823	131
4824	5197
4824	10292
4824	10438
4824	4564
4824	7668
4824	548
4824	571
4824	10059
4824	2979
4824	8575
4824	1650
4824	2884
4825	4182
4825	7178
4825	187
4825	3752
4825	6998
4825	3119
4825	2643
4825	7685
4825	197
4825	247
4825	8257
4825	6149
4825	5652
4825	1472
4825	4724
4825	3508
4825	2813
4825	2901
4825	7233
4825	3097
4825	6150
4825	1405
4825	5296
4825	4097
4825	7055
4825	8870
4825	1650
4825	879
4826	2986
4826	6331
4826	9758
4826	6742
4826	6335
4826	6194
4826	6570
4826	3720
4826	7465
4827	2614
4827	9168
4827	6775
4827	4061
4827	4251
4827	3934
4827	7554
4827	612
4827	4383
4827	9170
4827	5150
4827	8880
4827	201
4827	1556
4827	8630
4827	10567
4827	8040
4827	1904
4827	4228
4827	6811
4827	9121
4827	9166
4828	7356
4828	7047
4828	6940
4829	5294
4829	10245
4829	3770
4829	7554
4829	6049
4829	2096
4829	10601
4829	5437
4829	6809
4829	7065
4829	5180
4829	10074
4829	2922
4829	2549
4829	8239
4829	1800
4829	7811
4829	8220
4829	431
4829	10526
4829	7025
4830	7370
4830	9159
4830	9143
4830	7068
4830	5297
4830	6147
4830	220
4830	1538
4830	9764
4830	2847
4830	6730
4830	9092
4830	7080
4830	5323
4830	2433
4830	5298
4830	9958
4830	302
4830	4390
4830	2643
4830	10011
4830	10140
4830	7333
4830	6143
4830	10623
4830	9913
4830	4960
4830	4816
